Name,Type,Cuisine,Area,Address,Phone,Website,Opening Hours,OSM Rating,Latitude,Longitude,Google Maps,Google Rating,Google Reviews,Price Range,Special Notes,Source
"The Rajdhani Hotel & Restaurant ~ Gulistan, Bangabandhu Ave, Dhaka",Restaurant,,Old Dhaka,,,,,,23.7248036,90.4110721,"https://www.google.com/maps?q=23.7248036,90.4110721",N/A,N/A,N/A,N/A,OpenStreetMap
"The Rivers Edge (Cafe Riverfront), Restaurant",Restaurant,,Other Dhaka,,,,,,23.851809,90.3401933,"https://www.google.com/maps?q=23.851809,90.3401933",N/A,N/A,N/A,N/A,OpenStreetMap
The Royal Garden,Buffet Restaurant,Seafood,Sector 11 / Sector 18,"Polwel Carnation, Dhaka-Mymensingh Rd",+880 1817-117156,N/A,12:00 PM – 10:30 PM,N/A,23.855,90.404,N/A,4,509,,"Stunning bird nest décor, fish pond, live music, buffet or ala carte",
The Sunmoon Hotel,Restaurant,,Kafrul,,,,,,23.7905285,90.387945,"https://www.google.com/maps?q=23.7905285,90.387945",N/A,N/A,N/A,N/A,OpenStreetMap
The White Canary Cafe,Cafe,,Gulshan,,,,,,23.7958555,90.4170453,"https://www.google.com/maps?q=23.7958555,90.4170453",N/A,N/A,N/A,N/A,OpenStreetMap
The cafe rio,Restaurant,,Mohammadpur,,,,,,23.767727,90.3582996,"https://www.google.com/maps?q=23.767727,90.3582996",N/A,N/A,N/A,N/A,OpenStreetMap
The laureate,Restaurant,,Banani,,,,,,23.7908516,90.4031028,"https://www.google.com/maps?q=23.7908516,90.4031028",N/A,N/A,N/A,N/A,OpenStreetMap
Thinking Cup,Fast Food,,Kafrul,,,,,,23.790175,90.3880017,"https://www.google.com/maps?q=23.790175,90.3880017",N/A,N/A,N/A,N/A,OpenStreetMap
Thirty Two Degree,Restaurant,,Gulshan,,,,,,23.790135,90.4084905,"https://www.google.com/maps?q=23.790135,90.4084905",N/A,N/A,N/A,N/A,OpenStreetMap
Thirty three,Restaurant,,Other Dhaka,,,,,,23.7419489,90.4099857,"https://www.google.com/maps?q=23.7419489,90.4099857",N/A,N/A,N/A,N/A,OpenStreetMap
Three Doors,Restaurant,,Malibagh,,,,,,23.7518067,90.4219857,"https://www.google.com/maps?q=23.7518067,90.4219857",N/A,N/A,N/A,N/A,OpenStreetMap
Three Star Hotel & Restaurant,Restaurant,,Other Dhaka,"Ashkona, Dakshinkhan, Uttara",,,,,23.8516694,90.4130656,"https://www.google.com/maps?q=23.8516694,90.4130656",N/A,N/A,N/A,N/A,OpenStreetMap
Time Square,Food Court,,Mohammadpur,,,,Mo-Su 12:00-22:30,,23.7700822,90.35931,"https://www.google.com/maps?q=23.7700822,90.35931",N/A,N/A,N/A,N/A,OpenStreetMap
Time Square Dine,Restaurant,,Malibagh,,,,,,23.75148,90.4239493,"https://www.google.com/maps?q=23.75148,90.4239493",N/A,N/A,N/A,N/A,OpenStreetMap
Times Food,Fast Food,,Mirpur,,,,,,23.8102836,90.3618395,"https://www.google.com/maps?q=23.8102836,90.3618395",N/A,N/A,N/A,N/A,OpenStreetMap
Tofazzal Cotpoti House,Fast Food,,Gulshan,korail,,,,,23.785725,90.4120558,"https://www.google.com/maps?q=23.785725,90.4120558",N/A,N/A,N/A,N/A,OpenStreetMap
Tokyo Express,Restaurant,,Dhanmondi,,,,,,23.7544733,90.3729501,"https://www.google.com/maps?q=23.7544733,90.3729501",N/A,N/A,N/A,N/A,OpenStreetMap
Tokyo Kitchen,Japanese Restaurant,Japanese,Gulshan 1,"House 56/B, Rd 132",+880 1404-009009,N/A,11:00 AM – 11:00 PM,N/A,,,N/A,4.2,1933,৳৳ Mid-range,"Ramen, gyoza, chicken nanban, sushi, very popular, blueberry cheesecake",
Tona Tuni,Cafe,,Mirpur,,,,,,23.8045275,90.367841,"https://www.google.com/maps?q=23.8045275,90.367841",N/A,N/A,N/A,N/A,OpenStreetMap
Tony Roma's,Restaurant,barbecue,Cantonment,,,,,,23.8045792,90.4137382,"https://www.google.com/maps?q=23.8045792,90.4137382",N/A,N/A,N/A,N/A,OpenStreetMap
Tour De Cyclist,Fast Food,,Mirpur,,,,,,23.8101183,90.3663082,"https://www.google.com/maps?q=23.8101183,90.3663082",N/A,N/A,N/A,N/A,OpenStreetMap
Tray Story,Restaurant,,Malibagh,,,,,,23.7517703,90.4221529,"https://www.google.com/maps?q=23.7517703,90.4221529",N/A,N/A,N/A,N/A,OpenStreetMap
Treat Cafe & Restaurent,Restaurant,,Mohammadpur,,,,,,23.7587739,90.3624556,"https://www.google.com/maps?q=23.7587739,90.3624556",N/A,N/A,N/A,N/A,OpenStreetMap
"Tribeni Restaurant, Dhaka",Restaurant,,Unknown,"Nirjhor R/A, Opposite Army Head Quarter",+8801707005781,,Mo-Su 16:00-22:00,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Tripti Hotel And Restaurant,Restaurant,,Malibagh,,,,,,23.7483023,90.4312012,"https://www.google.com/maps?q=23.7483023,90.4312012",N/A,N/A,N/A,N/A,OpenStreetMap
Tripty Hotel,Food Court,,New Market,,,,,,23.7338157,90.382847,"https://www.google.com/maps?q=23.7338157,90.382847",N/A,N/A,N/A,N/A,OpenStreetMap
Trouvaille,Casual Dining,Chinese / Thai / Asian Fusion,Sector 4,"House 2, Road No. 2",+880 1767-727160,N/A,11:30 AM – 10:30 PM,N/A,23.859,90.403,N/A,4.4,1609,৳৳ Mid-range,"Pan-Asian, Thai, tom yum, prawn roll, chicken tender",
Tsunami Restora,Restaurant,,Hazaribagh,Jigatola Road,,,,,23.7383503,90.372834,"https://www.google.com/maps?q=23.7383503,90.372834",N/A,N/A,N/A,N/A,OpenStreetMap
TunaTuni,Cafe,,Mirpur,,,,,,23.8045241,90.3678378,"https://www.google.com/maps?q=23.8045241,90.3678378",N/A,N/A,N/A,N/A,OpenStreetMap
Turkey Bliss,Restaurant,,Banani,,,,,,23.7910732,90.4016085,"https://www.google.com/maps?q=23.7910732,90.4016085",N/A,N/A,N/A,N/A,OpenStreetMap
Turkish Adana Kebab,Casual Dining,Turkish / Middle Eastern,Banani (Gulshan adj.),"House No 23, 6 Road No 17/A",+880 1673-636305,N/A,11:00 AM – 11:00 PM,N/A,,,N/A,4.2,58,,"Lamb kuzu tandir (pre-order 4hrs), mixed mezze, kunafa, pide",
Turkish Bazaar & Restaurant,Kebab / Turkish / Middle Eastern,Turkish / Middle Eastern,Banani (Gulshan adj.),"House 48/E, 131 Road No 13C",+880 2222-284527,N/A,10:00 AM – 11:00 PM,N/A,,,N/A,4.2,1318,৳৳ Mid-range,"Mixed kebab platter, adana shawarma, hummus, pide pizza, 5+ year veteran",
Turkish Kabab,Fast Food,turkish,Uttara,"House 21, Road 7, Uttara, Dhaka 1230",,,,,23.8604091,90.4008339,"https://www.google.com/maps?q=23.8604091,90.4008339",N/A,N/A,N/A,N/A,OpenStreetMap
Turkish Kabab Pizza,Kebab / Middle Eastern,Turkish / Middle Eastern,Sector 4,"Plot 21, Road 7, Jashimuddin Bus Stand",+880 1765-551451,N/A,12:00 PM – 11:00 PM,N/A,23.859,90.403,N/A,4.3,1975,৳৳ Mid-range,"Turkish kebab, doner, pizza, lentil soup, family",
Turkish Kebab Industrie,Restaurant,kebab,Malibagh,শহীদ বাকি সড়ক,,,,,23.7519158,90.4216734,"https://www.google.com/maps?q=23.7519158,90.4216734",N/A,N/A,N/A,N/A,OpenStreetMap
Turkish Lounge Espresso,Kebab / Middle Eastern,Turkish / Middle Eastern,Sector 11,"9th Floor + Rooftop, RM Plaza, Sonargaon Janapath Rd",+880 1717-445288,N/A,2:00 PM – 12:00 AM,N/A,23.855,90.404,N/A,4.9,368,,"Turkish rooftop, kebab, doner, coffee, photogenic",
Turzo Fastfood,Fast Food,,Mirpur,Road-8,,,,,23.8118746,90.3566119,"https://www.google.com/maps?q=23.8118746,90.3566119",N/A,N/A,N/A,N/A,OpenStreetMap
Two Spoons (Uttara),Casual Dining,Seafood,Sector 11,38 Gareeb-e-Newaz Ave,+880 1304-672621,N/A,11:00 AM – 2:00 AM,N/A,23.855,90.404,N/A,4.4,164,,"Multi-cuisine, squid fry, desserts, chocolate fountain, late",
Ulta Voot,Restaurant,,Hatirpool,Dhanmondi Road 2,,,,,23.738869,90.3781474,"https://www.google.com/maps?q=23.738869,90.3781474",N/A,N/A,N/A,N/A,OpenStreetMap
Umbrella Cafe,Cafe,,Mirpur,,,,,,23.8069843,90.3720073,"https://www.google.com/maps?q=23.8069843,90.3720073",N/A,N/A,N/A,N/A,OpenStreetMap
Unique Flavours,Restaurant,,Mohammadpur,,,,,,23.7618002,90.3611273,"https://www.google.com/maps?q=23.7618002,90.3611273",N/A,N/A,N/A,N/A,OpenStreetMap
University Cafeteria,Cafe,,Rampura,,,,,,23.7692611,90.4243776,"https://www.google.com/maps?q=23.7692611,90.4243776",N/A,N/A,N/A,N/A,OpenStreetMap
University Library Food Court,Food Court,,Elephant Road,,,,09:00-21:00,,23.7337808,90.3944544,"https://www.google.com/maps?q=23.7337808,90.3944544",N/A,N/A,N/A,N/A,OpenStreetMap
Upovog Kabab & Restaurant,Restaurant,,Pallabi,,,,,,23.8366947,90.3766982,"https://www.google.com/maps?q=23.8366947,90.3766982",N/A,N/A,N/A,N/A,OpenStreetMap
Uppercrust Boulangerie & Patisserie,Bakery / Dessert Shop,Western / Grill & Steak,Gulshan 2,"House 6, Rd 102",+880 1886-112288,N/A,10:00 AM – 11:00 PM,N/A,,,N/A,4.4,893,,"French bakery, London Burger, crème brûlée, basbousa, honey cake, steak",
Urban Rooftop Lounge,Restaurant,,Malibagh,,,,,,23.7528003,90.4167818,"https://www.google.com/maps?q=23.7528003,90.4167818",N/A,N/A,N/A,N/A,OpenStreetMap
Urban Spice,Restaurant,regional,Gulshan,,,,,,23.7903627,90.4089819,"https://www.google.com/maps?q=23.7903627,90.4089819",N/A,N/A,N/A,N/A,OpenStreetMap
Uttara Pitha Ghor,Restaurant,,Other Dhaka,"01, Road 7",+8801729887653,,,,23.8575625,90.4021367,"https://www.google.com/maps?q=23.8575625,90.4021367",N/A,N/A,N/A,N/A,OpenStreetMap
Uttara Restaurant,Casual Dining,Western / Fast Food,Sector 11,"Uttara, Dhaka 1230",,N/A,Open daily,N/A,23.855,90.404,N/A,3.8,750,,"Budget burgers, chicken, self-service, affordable",
Uttara Vooter Adda Restaurant,Biriyani House,Bengali / Mughlai,Sector 4 (Rajlaxmi),"Latif Emporium, Plot #27, Road-07",+880 1715-408923,N/A,11:00 AM – 11:00 PM,N/A,23.859,90.403,N/A,3.8,726,৳৳ Mid-range,"Bengali, bamboo biriyani, ghost-themed entertainment, events",
VIP'S Restaurant,Restaurant,,Mirpur,,,,,,23.8002995,90.3554401,"https://www.google.com/maps?q=23.8002995,90.3554401",N/A,N/A,N/A,N/A,OpenStreetMap
VIRGO LOUNGE,Casual Dining,Western / Grill & Steak,Sector 11,"Level 2-3, Plot 8, Sonargaon Janapath Rd",+880 1789-570314,N/A,10:00 AM – 11:00 PM,N/A,23.855,90.404,N/A,4.1,429,,"Lounge, peri peri, BBQ, student platter",
VOOTER BARI Restaurant,Restaurant,,Mirpur,,,,,,23.8181356,90.3657642,"https://www.google.com/maps?q=23.8181356,90.3657642",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggakul Mishtanno Bhandar,Fast Food,,Mirpur,,,,,,23.8162586,90.36583,"https://www.google.com/maps?q=23.8162586,90.36583",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggakul Mistanno Bhandar,Restaurant,,Bashundhara,,,,,,23.8120608,90.4226427,"https://www.google.com/maps?q=23.8120608,90.4226427",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggokul Biryani,Restaurant,,Kafrul,,,,,,23.7901632,90.3880049,"https://www.google.com/maps?q=23.7901632,90.3880049",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggokul Kacchi Ghor,Restaurant,,Kafrul,,,,,,23.7903599,90.3879736,"https://www.google.com/maps?q=23.7903599,90.3879736",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggokul Mishtanno Vandar,Fast Food,,Kafrul,,,,,,23.7911796,90.3878164,"https://www.google.com/maps?q=23.7911796,90.3878164",N/A,N/A,N/A,N/A,OpenStreetMap
Vaggokul Mishtanno Vander,Cafe,,Malibagh,,,,,,23.749138,90.4261639,"https://www.google.com/maps?q=23.749138,90.4261639",N/A,N/A,N/A,N/A,OpenStreetMap
Vaghokul,Fast Food,,Dhanmondi,,,,,,23.7473619,90.3802978,"https://www.google.com/maps?q=23.7473619,90.3802978",N/A,N/A,N/A,N/A,OpenStreetMap
Vai Vai Tea Store,Restaurant,,Mirpur,,,,,,23.8087524,90.3606735,"https://www.google.com/maps?q=23.8087524,90.3606735",N/A,N/A,N/A,N/A,OpenStreetMap
Vaja Bilash,Restaurant,,Bashabo,,,,,,23.740808,90.4349048,"https://www.google.com/maps?q=23.740808,90.4349048",N/A,N/A,N/A,N/A,OpenStreetMap
Value,,,Notes,,,N/A,,N/A,,,N/A,,,,,
Vampire cafe,Restaurant,,Hazaribagh,,,,,,23.7445783,90.3721687,"https://www.google.com/maps?q=23.7445783,90.3721687",N/A,N/A,N/A,N/A,OpenStreetMap
Vanichia Fist Food,Fast Food,,Elephant Road,Shahid Janani Jahanara Imam Sarani,,,10:00-20:00,,23.7345615,90.3848244,"https://www.google.com/maps?q=23.7345615,90.3848244",N/A,N/A,N/A,N/A,OpenStreetMap
Vapor World,Cafe,,Gulshan,"45, Navana Shopping Mall, Shop No: 2,  Gulshan 1",+8801600352544,https://vaporworld.com.bd/,,,23.7804732,90.4162839,"https://www.google.com/maps?q=23.7804732,90.4162839",N/A,N/A,N/A,N/A,OpenStreetMap
Vapor World,Cafe,,Unknown,"61, সাতমসজিদ রোড, ANAM RANGS PLAZA, Level: 3, Road No. 6/A,",+8801729290000,https://vaporworld.com.bd/,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Vapor World Banani,Cafe,,Unknown,"56, 1st Floor, The Laureate, Road: 11 Block: F",+8801631448877,https://vaporworld.com.bd/,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Varta Vaat Hotel,Restaurant,,Old Dhaka,"51/1, Jonson Road",,,Mo-Su 07:00-22:00,,23.7116449,90.4117004,"https://www.google.com/maps?q=23.7116449,90.4117004",N/A,N/A,N/A,N/A,OpenStreetMap
Vikrampur Mistanno Bhandar,Restaurant,"Sandwich,Singara,Samucha,Sweets",Rayer Bazar,"78, Satmasjid Road",,,09:00-21:00,,23.7519291,90.36723,"https://www.google.com/maps?q=23.7519291,90.36723",N/A,N/A,N/A,N/A,OpenStreetMap
Village Restaurant,Restaurant,regional,Unknown,"33, Bir Uttam Mir Shawkat Sarak (Gulshan Ave)",,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
"Vintage Bake & Cafe, Coffee shop, Kazi Nazrul Islam Avenue, Banglamotor, Dhaka",Cafe,coffee_shop,Shahbagh,,,,,,23.7456203,90.3946328,"https://www.google.com/maps?q=23.7456203,90.3946328",N/A,N/A,N/A,N/A,OpenStreetMap
Vishnupriya Vojanalay,Restaurant,,Old Dhaka,"Rakhal Chandra Basak Lane, Tatibazar",,,,,23.7115134,90.4081768,"https://www.google.com/maps?q=23.7115134,90.4081768",N/A,N/A,N/A,N/A,OpenStreetMap
Vitamin Juice Bar,Restaurant,,Malibagh,,,,,,23.7476089,90.429998,"https://www.google.com/maps?q=23.7476089,90.429998",N/A,N/A,N/A,N/A,OpenStreetMap
Vojon Bilash,Restaurant,asian,Other Dhaka,,,,,,23.7300387,90.3340591,"https://www.google.com/maps?q=23.7300387,90.3340591",N/A,N/A,N/A,N/A,OpenStreetMap
Voot er Adda Restaurant,Restaurant,,Mohammadpur,,,,,,23.7613043,90.3649802,"https://www.google.com/maps?q=23.7613043,90.3649802",N/A,N/A,N/A,N/A,OpenStreetMap
Vooter Adda,Restaurant,,Other Dhaka,,,,,,23.7418692,90.4091574,"https://www.google.com/maps?q=23.7418692,90.4091574",N/A,N/A,N/A,N/A,OpenStreetMap
Vorta Bari Restaurant,Restaurant,,Old Dhaka,Nazimuddin Road,,,,,23.7243768,90.3959497,"https://www.google.com/maps?q=23.7243768,90.3959497",N/A,N/A,N/A,N/A,OpenStreetMap
Vutto Hotel,Restaurant,,Lalbagh,,,,,,23.7218096,90.382493,"https://www.google.com/maps?q=23.7218096,90.382493",N/A,N/A,N/A,N/A,OpenStreetMap
WOK UP,Casual Dining,Chinese / Thai / Asian Fusion,Mirpur-10,"Block-A, Plot-3, Avenue 5",+880 1611-430111,N/A,12:30 PM – 11:00 PM,N/A,23.8101,90.3637,N/A,4.1,207,,"Chinese, Korean, Japanese, wok dishes, ramen",
WOODHOUSE GRILL,Restaurant,,Banani,,,,,,23.7908548,90.4030184,"https://www.google.com/maps?q=23.7908548,90.4030184",N/A,N/A,N/A,N/A,OpenStreetMap
WOODNEST Restaurant,Casual Dining,Multi-cuisine,Sector 17,"PLOT-1/A, BLOCK-C, Rd 4",+880 1576-703753,N/A,11:45 AM – 12:00 AM,N/A,23.855,90.404,N/A,4.1,337,,"Lakeside, wood theme, multi-cuisine, kids zone, nature vibe",
Waffle,Fast Food,,Mirpur,,,,,,23.8067842,90.3542896,"https://www.google.com/maps?q=23.8067842,90.3542896",N/A,N/A,N/A,N/A,OpenStreetMap
Waffle Bae,Restaurant,,Mirpur,,,,,,23.8183939,90.3657259,"https://www.google.com/maps?q=23.8183939,90.3657259",N/A,N/A,N/A,N/A,OpenStreetMap
Waffle Boss,Fast Food,,Mirpur,,,,,,23.8101216,90.3662138,"https://www.google.com/maps?q=23.8101216,90.3662138",N/A,N/A,N/A,N/A,OpenStreetMap
Waffle On,Fast Food,Western / Fast Food,Mirpur-2,"Love Rd, Dhaka 1216",+880 1327-666953,N/A,12:00 PM – 11:00 PM,N/A,23.804,90.3637,N/A,4.2,169,,"Waffles, dessert, sweet treats, casual",
Waffle Street,Restaurant,,Bashabo,,,,,,23.7406174,90.4349643,"https://www.google.com/maps?q=23.7406174,90.4349643",N/A,N/A,N/A,N/A,OpenStreetMap
Waffle Time,Restaurant,regional,Dhanmondi,"Plaza Central (1st Floor), S Kamruzzaman, New elephant road",+880 1540-065404,,11:00-24:00,4.0,23.7409356,90.3899137,"https://www.google.com/maps?q=23.7409356,90.3899137",N/A,N/A,N/A,N/A,OpenStreetMap
Waffle and Cafe,Fast Food,,Mirpur,,,,,,23.8007576,90.3549869,"https://www.google.com/maps?q=23.8007576,90.3549869",N/A,N/A,N/A,N/A,OpenStreetMap
Waffled,Restaurant,,Malibagh,,,,,,23.752541,90.4186237,"https://www.google.com/maps?q=23.752541,90.4186237",N/A,N/A,N/A,N/A,OpenStreetMap
Waijah's Dine,Restaurant,,Gulshan,,,,,,23.790798,90.4067927,"https://www.google.com/maps?q=23.790798,90.4067927",N/A,N/A,N/A,N/A,OpenStreetMap
Wander Inn Restaurant & Confectionery,Restaurant,,Other Dhaka,"Airport Gol Chattar, Uttara",,,,,23.8508548,90.408986,"https://www.google.com/maps?q=23.8508548,90.408986",N/A,N/A,N/A,N/A,OpenStreetMap
Wasabi,Restaurant,,Rayer Bazar,,,,24/7,,23.7496057,90.3665364,"https://www.google.com/maps?q=23.7496057,90.3665364",N/A,N/A,N/A,N/A,OpenStreetMap
Wasfa,Restaurant,,Bashundhara,,,,,,23.8123763,90.4240401,"https://www.google.com/maps?q=23.8123763,90.4240401",N/A,N/A,N/A,N/A,OpenStreetMap
Waterfall Restaurant and Convention Hall Dhanmondi,Restaurant,,Dhanmondi,"Plaza AR, Road No. 14",,,,,23.7547307,90.3759043,"https://www.google.com/maps?q=23.7547307,90.3759043",N/A,N/A,N/A,N/A,OpenStreetMap
Waterfall Restaurant and Convention Hall Khilgaon,Restaurant,,Malibagh,"589/C, শহীদ বাকি সড়ক",,,,,23.7520157,90.4173248,"https://www.google.com/maps?q=23.7520157,90.4173248",N/A,N/A,N/A,N/A,OpenStreetMap
Waterpolo BD,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Welkin Pastry,Bakery / Dessert Shop,Café / Bakery / Dessert,Gulshan 2,"Block-C, House-54, Caldwell Center",+880 1760-606081,N/A,7:00 AM – 1:00 AM,N/A,,,N/A,4.9,17,,"Melt-in-mouth cake, clean environment, red velvet, chocolate birthday cake, late night",
Well Food,Fast Food,,Bashundhara,,,,,,23.8122058,90.4235501,"https://www.google.com/maps?q=23.8122058,90.4235501",N/A,N/A,N/A,N/A,OpenStreetMap
Wellness Cafe Mirpur,Café / Coffee Shop,Western / Fast Food,Mirpur-1,"Mirpur 1, Dhaka",+880 1766-662044,N/A,9:00 AM – 11:30 PM,N/A,23.8009,90.3637,N/A,4.2,15,,"Coffee, latte, club sandwich, small café",
"Western Garden - Wari, Chinese restaurant, Fortune Villa, Rankin St, Dhaka",Restaurant,,Motijheel,,,,,,23.7200701,90.4179931,"https://www.google.com/maps?q=23.7200701,90.4179931",N/A,N/A,N/A,N/A,OpenStreetMap
Western Grill,Restaurant,burger;chicken,Dhanmondi,,,,,,23.7414909,90.3829981,"https://www.google.com/maps?q=23.7414909,90.3829981",N/A,N/A,N/A,N/A,OpenStreetMap
Western Grill Restaurant,Restaurant,,Mirpur,,,,,,23.8005709,90.3567484,"https://www.google.com/maps?q=23.8005709,90.3567484",N/A,N/A,N/A,N/A,OpenStreetMap
Weston,Restaurant,,Other Dhaka,Naya Paltan Box Culvert Road,,,Mo-Su 09:00-23:00,,23.7331214,90.4120269,"https://www.google.com/maps?q=23.7331214,90.4120269",N/A,N/A,N/A,N/A,OpenStreetMap
White House Restuarent,Restaurant,chinese,Motijheel,,,,,,23.7387811,90.4165104,"https://www.google.com/maps?q=23.7387811,90.4165104",N/A,N/A,N/A,N/A,OpenStreetMap
Wild Flower,Cafe,,Mirpur,,,,,,23.8067668,90.3542509,"https://www.google.com/maps?q=23.8067668,90.3542509",N/A,N/A,N/A,N/A,OpenStreetMap
Winber,Restaurant,,Malibagh,,,,,,23.7509414,90.4242408,"https://www.google.com/maps?q=23.7509414,90.4242408",N/A,N/A,N/A,N/A,OpenStreetMap
Wonderlust,Restaurant,,Mirpur,,,,,,23.808051,90.3616917,"https://www.google.com/maps?q=23.808051,90.3616917",N/A,N/A,N/A,N/A,OpenStreetMap
Woodhouse Grill Banani,Steakhouse / Grill,Western / Grill & Steak,Banani (Gulshan adj.),"House 56, Level 4, BTI Laureate, Block F, Road No. 11",+880 1798-474305,N/A,4:30 PM – 3:00 AM,N/A,,,N/A,4.6,9048,৳৳৳ Premium,"Most reviewed steakhouse in Dhaka, Western vibe, poutine, T-bone",
Woodhouse Grill Gulshan,Steakhouse / Grill,Western / Grill & Steak,Gulshan 2,12/A Gulshan North Ave,+880 1319-069266,N/A,4:30 PM – 3:00 AM,N/A,,,N/A,4.8,1081,,"Premium steak, sirloin, tomahawk, brisket, shows steak before grilling",
Xinjiang Restaurant,Restaurant,,Other Dhaka,"425, Ashkona Bazar, DakshinKhan, Uttara",+8801774371604,,,,23.8515896,90.4151035,"https://www.google.com/maps?q=23.8515896,90.4151035",N/A,N/A,N/A,N/A,OpenStreetMap
Xinxia Hotel & Restaurant,Restaurant,,Dhanmondi,,,,,,23.7489416,90.3862955,"https://www.google.com/maps?q=23.7489416,90.3862955",N/A,N/A,N/A,N/A,OpenStreetMap
Xinxian Restaurant,Restaurant,,Dhanmondi,"7, Road 8",,,,,23.7456583,90.3843222,"https://www.google.com/maps?q=23.7456583,90.3843222",N/A,N/A,N/A,N/A,OpenStreetMap
Xinxian restaurent,Restaurant,chinese,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
YOB,Restaurant,,Karwan Bazar,,,,,,23.7553975,90.4022653,"https://www.google.com/maps?q=23.7553975,90.4022653",N/A,N/A,N/A,N/A,OpenStreetMap
Yama Hotpot & Grill,Restaurant,,Uttara,55 Gausul Azam Ave,+8801711402228,https://www.facebook.com/Yamahotpot/,Sa-Fr 10:00-22:00,,23.8690975,90.3872322,"https://www.google.com/maps?q=23.8690975,90.3872322",N/A,N/A,N/A,N/A,OpenStreetMap
Yangshi-2,Restaurant,,Malibagh,,,,,,23.7500042,90.4254775,"https://www.google.com/maps?q=23.7500042,90.4254775",N/A,N/A,N/A,N/A,OpenStreetMap
Yantai Cuisine and Resturant,Restaurant,international,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Yellow Kitchen,Restaurant,,Mirpur,,,,,,23.7972117,90.3651316,"https://www.google.com/maps?q=23.7972117,90.3651316",N/A,N/A,N/A,N/A,OpenStreetMap
Yes Fast Food,Fast Food,,Mirpur,,,,,,23.798818,90.3513441,"https://www.google.com/maps?q=23.798818,90.3513441",N/A,N/A,N/A,N/A,OpenStreetMap
Yoo MoMo,Fast Food,,Other Dhaka,"42, Satmasjid Road",01926667769,,15:00-23:00,,23.7387559,90.3755413,"https://www.google.com/maps?q=23.7387559,90.3755413",N/A,N/A,N/A,N/A,OpenStreetMap
You F C Restaurant 2,Restaurant,,Other Dhaka,"Ashkona, Dakshinkhan, Hazi Camp Road",+8801722024495,,,,23.8513347,90.4129747,"https://www.google.com/maps?q=23.8513347,90.4129747",N/A,N/A,N/A,N/A,OpenStreetMap
Yum Cha District,Chinese Restaurant,Chinese / Asian Fusion,Gulshan 1,60A Rd 131,+880 1756-785722,N/A,5:00 PM – 2:00 AM,N/A,,,N/A,4.4,2740,,"Dim sum, wonton in chilli oil, ginger chicken fried rice, very popular, late night",
Yum Yum,Cafe,,Other Dhaka,,,,,,23.7382652,90.3757845,"https://www.google.com/maps?q=23.7382652,90.3757845",N/A,N/A,N/A,N/A,OpenStreetMap
Yumi at Sheraton Dhaka,Rooftop Restaurant,Japanese,Gulshan 2,"Level 27, 44 Kemal Ataturk Ave",+880 1313-709032,N/A,6:00 PM – 11:30 PM,N/A,,,N/A,4.5,231,৳৳৳৳ Luxury,"27th floor Japanese fine dining, sushi, lobster thermidor, city views",
Yummy Yummy,Fast Food,,Dhanmondi,,,,,,23.7633113,90.3889005,"https://www.google.com/maps?q=23.7633113,90.3889005",N/A,N/A,N/A,N/A,OpenStreetMap
"ZAYANS THAI CHINESE INDIAN RESTAURANT & PARTY CENTER, Keraniganj",Restaurant,,Old Dhaka,,,,,,23.6956475,90.3985016,"https://www.google.com/maps?q=23.6956475,90.3985016",N/A,N/A,N/A,N/A,OpenStreetMap
ZIZZI,Restaurant,,Banani,,,,,,23.7908471,90.4033914,"https://www.google.com/maps?q=23.7908471,90.4033914",N/A,N/A,N/A,N/A,OpenStreetMap
Zafran,Restaurant,regional;indian;kebab;fish,Unknown,,,,06:00-23:00,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Zafran Restaurant,Casual Dining,Bengali / Mughlai,Sector 11,"House #11, Rd No. 10",+880 1726-177835,N/A,6:00 AM – 12:00 AM,N/A,23.855,90.404,N/A,4.1,3113,৳৳ Mid-range,"Bengali, chicken grill, kabab, shawarma, breakfast, naan",
Zafran Restora & Kabab,Casual Dining,Bengali / Mughlai,Sector 7,"House #14, Road No. 12",+880 1701-885757,N/A,Open daily,N/A,23.869,90.393,N/A,4.2,75,,"Bengali, bhorta, chicken grill, kabab, shawarma, naan",
